Date,Region,Lead Time (Days)
2024/2/12,Chongqing,3.3702117592760263
2024/2/13,Chongqing,9.608486475342378
2024/2/14,Chongqing,9.388073163047064
2024/2/15,Chongqing,3.9631413870426444
2024/2/16,Chongqing,3.622774754992138
2024/2/17,Chongqing,4.407950982997531
2024/2/18,Chongqing,4.575242932232707
2024/2/19,Chongqing,7.532343475738701
2024/2/20,Chongqing,6.9067324525371525
2024/2/21,Chongqing,5.043753243997205
2024/2/22,Chongqing,5.869599133492247
2024/2/23,Chongqing,8.624046129266535
2024/2/24,Chongqing,4.630821490177577
2024/2/25,Chongqing,8.345588717564922
2024/2/26,Chongqing,5.24244225960685
2024/2/27,Chongqing,4.854363297756568
2024/2/28,Chongqing,8.958443310621949
2024/3/1,Chongqing,2.5061083568113602
2024/3/2,Chongqing,7.9654210049084755
2024/3/3,Chongqing,5.531270328574753
2024/3/4,Chongqing,2.4431055395694115
2024/3/5,Chongqing,2.8894150962905263
2024/3/6,Chongqing,3.1872109638431674
2024/3/7,Chongqing,4.758300608042324
2024/3/8,Chongqing,5.9856420704464535
2024/3/9,Chongqing,6.1778568203757835
2024/3/10,Chongqing,5.9635794681370005
2024/3/11,Chongqing,3.4094549910588325
2024/3/12,Chongqing,9.728591573878694
2024/3/13,Chongqing,7.038042289654204
2024/3/14,Chongqing,4.630550633446722
2024/3/15,Chongqing,5.60260665015278
2024/3/16,Chongqing,9.773420397784475
2024/3/17,Chongqing,7.949049935999159
2024/3/18,Chongqing,9.183099750759805
2024/3/19,Chongqing,6.329947395719947
2024/3/20,Chongqing,9.740285418520159
2024/3/21,Chongqing,7.603756959866983
2024/3/22,Chongqing,5.52217326970361
2024/3/23,Chongqing,3.9268872249613986
2024/3/24,Chongqing,3.2308812729622387
2024/3/25,Chongqing,6.30594255383899
2024/3/26,Chongqing,2.7449670912718345
2024/3/27,Chongqing,7.886334414985573
2024/3/28,Chongqing,2.816975898842344
2024/3/29,Chongqing,9.11315639740792
2024/3/30,Chongqing,2.6188073980466084
2024/3/31,Chongqing,3.1290320227331136
2024/4/1,Chongqing,4.314909859833433
2024/4/2,Chongqing,9.95171911803296
2024/4/3,Chongqing,4.667065951223817
2024/4/4,Chongqing,3.020058444399515
2024/4/5,Chongqing,7.587731559181871
2024/4/6,Chongqing,6.9506547253393824
2024/4/7,Chongqing,3.108434457430911
2024/4/8,Chongqing,3.5632508128124964
2024/4/9,Chongqing,6.751481217572936
2024/4/10,Chongqing,3.4540805022536363
2024/4/11,Chongqing,9.134049277370057
2024/4/12,Chongqing,2.747843802229953
2024/4/13,Chongqing,9.157359588486193
2024/4/14,Chongqing,7.927207187159104
2024/4/15,Chongqing,8.361168277194441
2024/4/16,Chongqing,2.0986372342098605
2024/4/17,Chongqing,9.852091529546332
2024/4/18,Chongqing,4.879502554916134
2024/4/19,Chongqing,7.598058942730486
2024/4/20,Chongqing,7.059320203236077
2024/4/21,Chongqing,6.019048928475219
2024/4/22,Chongqing,4.959129267446806
2024/4/23,Chongqing,9.747077959679102
2024/4/24,Chongqing,3.0445018569375284
2024/4/25,Chongqing,4.132331970152968
2024/4/26,Chongqing,8.955212563502368
2024/4/27,Chongqing,3.0588402244916306
2024/4/28,Chongqing,7.786422285477035
2024/4/29,Chongqing,3.824747535746851
2024/4/30,Chongqing,8.331364405493321
2024/5/1,Chongqing,7.9032832984822
2024/5/2,Chongqing,8.222073936265346
2024/5/3,Chongqing,8.63087368635631
2024/5/4,Chongqing,2.2049505838985466
2024/5/5,Chongqing,7.20842526330178
2024/5/6,Chongqing,2.9895368174620884
2024/5/7,Chongqing,3.0212922573770706
2024/5/8,Chongqing,7.602667320503501
2024/5/9,Chongqing,6.807258620136845
2024/5/10,Chongqing,9.701800369589417
2024/5/11,Chongqing,3.638483709025275
2024/5/12,Chongqing,8.502851552332013
2024/5/13,Chongqing,9.401722763907365
2024/5/14,Chongqing,5.218831960464442
2024/5/15,Chongqing,6.220821655220377
2024/5/16,Chongqing,9.1559669314056
2024/5/17,Chongqing,7.651807804633389
2024/5/18,Chongqing,2.8425120599834433
2024/5/19,Chongqing,2.9820267752692216
2024/5/20,Chongqing,7.798290627460961
2024/5/21,Chongqing,6.28486942766889
2024/5/22,Chongqing,8.173946362975542
2024/5/23,Chongqing,2.3692840516604408
2024/5/24,Chongqing,4.93239999267119
2024/5/25,Chongqing,7.474339027682337
2024/5/26,Chongqing,8.880867222954578
2024/5/27,Chongqing,2.4504751408519443
2024/5/28,Chongqing,2.6512187029573484
2024/5/29,Chongqing,6.418282304300318
2024/5/30,Chongqing,4.70898552562647
2024/5/31,Chongqing,7.17625192853051
2024/6/1,Chongqing,8.46973185088758
2024/6/2,Chongqing,3.6626062780013147
2024/6/3,Chongqing,2.2681288249190867
2024/6/4,Chongqing,6.126274779686278
2024/6/5,Chongqing,6.497712309089171
2024/6/6,Chongqing,7.562878375786276
2024/6/7,Chongqing,5.261041687548728
2024/6/8,Chongqing,4.044167623080345
2024/6/9,Chongqing,4.8441782365161945
2024/6/10,Chongqing,4.145497748587655
2024/6/11,Chongqing,6.809269543459932
2024/6/12,Chongqing,3.4465322244140975
2024/6/13,Chongqing,7.815404093516795
2024/6/14,Chongqing,4.0416122952732065
2024/6/15,Chongqing,6.229537605628452
2024/6/16,Chongqing,5.314756452354005
2024/6/17,Chongqing,5.704066408082765
2024/6/18,Chongqing,9.257310589421287
2024/6/19,Chongqing,6.184531571308006
2024/6/20,Chongqing,3.51767389780717
2024/6/21,Chongqing,5.53981134114053
2024/6/22,Chongqing,2.384605492203514
2024/6/23,Chongqing,2.2645361593630247
2024/6/24,Chongqing,4.394814078273357
2024/6/25,Chongqing,6.450368482565132
2024/6/26,Chongqing,8.564405394118715
2024/6/27,Chongqing,6.8723446538829
2024/6/28,Chongqing,2.977335109615443
2024/6/29,Chongqing,6.870764417018616
2024/1/1,Fujian,6.839292162376321
2024/1/2,Fujian,9.705143587283356
2024/1/3,Fujian,3.174960833645912
2024/1/4,Fujian,6.996312109939294
2024/1/5,Fujian,5.116296726479345
2024/1/6,Fujian,2.7845644416461033
2024/1/7,Fujian,2.654932648389325
2024/1/8,Fujian,9.138481412365593
2024/1/9,Fujian,8.466224666561253
2024/1/10,Fujian,8.741974253353359
2024/1/11,Fujian,7.216351511836619
2024/1/12,Fujian,9.877389086706916
2024/1/13,Fujian,7.317521350364884
2024/1/14,Fujian,9.091451189020827
2024/1/15,Fujian,9.837132005987392
2024/1/16,Fujian,6.599474558082129
2024/1/17,Fujian,4.4019421878274425
2024/1/18,Fujian,9.629757316984627
2024/1/19,Fujian,7.157610786179915
2024/1/20,Fujian,2.908707328612806
2024/1/21,Fujian,5.703138496400417
2024/1/22,Fujian,4.286224316936367
2024/1/23,Fujian,7.190115096080305
2024/1/24,Fujian,5.030838243720827
2024/1/25,Fujian,9.462262163668393
2024/1/26,Fujian,6.226471736627038
2024/1/27,Fujian,2.889815743997567
2024/1/28,Fujian,6.5263554041675125
2024/1/29,Fujian,2.2903984315097086
2024/1/30,Fujian,4.262059459579988
2024/1/31,Fujian,7.466776502991189
2024/2/1,Fujian,8.567729036602504
2024/2/2,Fujian,2.718967399561498
2024/2/3,Fujian,3.1905069958415897
2024/2/4,Fujian,2.1707714953283332
2024/2/5,Fujian,4.503199707499909
2024/2/6,Fujian,4.960379198515911
2024/2/7,Fujian,8.425991837955653
2024/2/8,Fujian,7.399942809608717
2024/2/9,Fujian,6.342591103340014
2024/2/10,Fujian,3.3630128958464427
2024/2/11,Fujian,9.231618986513915
2024/2/12,Fujian,4.016973881202067
2024/2/13,Fujian,5.101845663285266
2024/2/14,Fujian,6.92298131807575
2024/2/15,Fujian,9.061066562675764
2024/2/16,Fujian,3.5997457952022396
2024/2/17,Fujian,6.11446166260082
2024/2/18,Fujian,6.486437530708747
2024/2/19,Fujian,2.715450642281291
2024/2/20,Fujian,4.664139166406084
2024/2/21,Fujian,4.902797341416835
2024/2/22,Fujian,7.435237671958799
2024/2/23,Fujian,4.281944805070503
2024/2/24,Fujian,9.553120238530395
2024/2/25,Fujian,2.4743739840273085
2024/2/26,Fujian,4.497669840177943
2024/2/27,Fujian,6.32804789932498
2024/2/28,Fujian,7.271852417279489
2024/3/1,Fujian,4.362620137492759
2024/3/2,Fujian,3.3335456749511536
2024/3/3,Fujian,6.114117175084949
2024/3/4,Fujian,6.924019739431883
2024/3/5,Fujian,6.6686140173975215
2024/3/6,Fujian,8.959919480746064
2024/3/7,Fujian,6.974767071715087
2024/3/8,Fujian,5.317986533313718
2024/3/9,Fujian,9.43896211601163
2024/3/10,Fujian,4.006173777258783
2024/3/11,Fujian,3.615584094544122
2024/3/12,Fujian,4.551432216273828
2024/3/13,Fujian,9.771816013830032
2024/3/14,Fujian,9.817561860011857
2024/3/15,Fujian,4.811780538977919
2024/3/16,Fujian,6.329419000986799
2024/3/17,Fujian,8.775341922262744
2024/3/18,Fujian,7.681925027370208
2024/3/19,Fujian,2.434312295177219
2024/3/20,Fujian,6.674097715259012
2024/3/21,Fujian,6.146019918754534
2024/3/22,Fujian,2.4314724623448942
2024/3/23,Fujian,7.231244667872485
2024/3/24,Fujian,7.028525745731347
2024/3/25,Fujian,3.5798686820451167
2024/3/26,Fujian,2.1715610817703803
2024/3/27,Fujian,6.737357813705619
2024/3/28,Fujian,4.857965008839742
2024/3/29,Fujian,6.090122186952383
2024/3/30,Fujian,3.3449924522445995
2024/3/31,Fujian,2.991556982045048
2024/4/1,Fujian,2.8468243433186364
2024/4/2,Fujian,3.6215754361500547
2024/4/3,Fujian,6.554091760491085
2024/4/4,Fujian,4.420039370349518
2024/4/5,Fujian,4.921360888485278
2024/4/6,Fujian,3.6465697809280337
2024/4/7,Fujian,7.569281282730685
2024/4/8,Fujian,3.153151246150781
2024/4/9,Fujian,9.709193659808072
2024/4/10,Fujian,6.331858598976426
2024/4/11,Fujian,3.4026033063250205
2024/4/12,Fujian,9.25113417648297
2024/4/13,Fujian,5.979124489490066
2024/4/14,Fujian,3.842359840572489
2024/4/15,Fujian,3.2092833439892017
2024/4/16,Fujian,2.3309841140936456
2024/4/17,Fujian,6.803275023249524
2024/4/18,Fujian,7.760513363475091
2024/4/19,Fujian,7.639569139635281
2024/4/20,Fujian,9.291616219938643
2024/4/21,Fujian,3.17653444567239
2024/4/22,Fujian,3.5031918401884363
2024/4/23,Fujian,5.74114863104618
2024/4/24,Fujian,8.742969216257023
2024/4/25,Fujian,3.089702214557053
2024/4/26,Fujian,4.775482582399063
2024/4/27,Fujian,8.088679347869471
2024/4/28,Fujian,8.438874272609983
2024/4/29,Fujian,5.178911872107542
2024/4/30,Fujian,5.133115262566246
2024/5/1,Fujian,3.465499078839848
2024/5/2,Fujian,7.553580867127588
2024/5/3,Fujian,8.996171788535165
2024/5/4,Fujian,9.116206408535422
2024/5/5,Fujian,9.073188974477372
2024/5/6,Fujian,2.6925998570339784
2024/5/7,Fujian,3.1289401537751456
2024/5/8,Fujian,8.965544203083148
2024/5/9,Fujian,6.062280013785037
2024/5/10,Fujian,9.739332881441248
2024/5/11,Fujian,3.305163662653518
2024/5/12,Fujian,8.524552354905708
2024/5/13,Fujian,6.055073995858169
2024/5/14,Fujian,7.129229455526368
2024/5/15,Fujian,5.280290200488018
2024/5/16,Fujian,2.9844570090616136
2024/5/17,Fujian,3.6122788000289763
2024/5/18,Fujian,8.785690962472513
2024/5/19,Fujian,4.889426940694836
2024/5/20,Fujian,8.474534216531463
2024/5/21,Fujian,2.1219998893477756
2024/5/22,Fujian,9.96269847032367
2024/5/23,Fujian,4.787273194779229
2024/5/24,Fujian,9.192346709375048
2024/5/25,Fujian,3.3059881245920657
2024/5/26,Fujian,3.0064085627890273
2024/5/27,Fujian,4.75670115079478
2024/5/28,Fujian,9.532741539055692
2024/5/29,Fujian,9.666110259617962
2024/5/30,Fujian,4.294333409576431
2024/5/31,Fujian,4.540890894957739
2024/6/1,Fujian,6.344888441299577
2024/6/2,Fujian,3.221050194421691
2024/6/3,Fujian,3.668359308120941
2024/6/4,Fujian,8.488168628625136
2024/6/5,Fujian,8.614141579403192
2024/6/6,Fujian,5.794310530827594
2024/6/7,Fujian,7.759027025897089
2024/6/8,Fujian,2.097707811393051
2024/6/9,Fujian,3.0655683815394186
2024/6/10,Fujian,5.158158069414516
2024/6/11,Fujian,9.541155375341738
2024/6/12,Fujian,8.17683702970417
2024/6/13,Fujian,4.910412093717822
2024/6/14,Fujian,7.927000808140619
2024/6/15,Fujian,7.367504163812316
2024/6/16,Fujian,7.869370003177979
2024/6/17,Fujian,9.677815426319965
2024/6/18,Fujian,7.974692642813136
2024/6/19,Fujian,2.6692863456955926
2024/6/20,Fujian,9.7279824282436
2024/6/21,Fujian,4.509505974995413
2024/6/22,Fujian,8.43616888571476
2024/6/23,Fujian,8.472779799454436
2024/6/24,Fujian,5.608746746360944
2024/6/25,Fujian,7.8056972406334575
2024/6/26,Fujian,8.093205358687296
2024/6/27,Fujian,5.9897020491387325
2024/6/28,Fujian,4.986575920628921
2024/6/29,Fujian,2.6223516101861106
2024/1/1,Shandong,8.841798601074604
2024/1/2,Shandong,6.858069363140582
2024/1/3,Shandong,8.57305395039354
2024/1/4,Shandong,2.226244910674869
2024/1/5,Shandong,8.745200346701353
2024/1/6,Shandong,4.371462772829395
2024/1/7,Shandong,2.45215591382802
2024/1/8,Shandong,9.831253208291093
2024/1/9,Shandong,7.560151930679631
2024/1/10,Shandong,8.338376936619603
2024/1/11,Shandong,5.249267713725996
2024/1/12,Shandong,7.075835003711492
2024/1/13,Shandong,7.994751041408457
2024/1/14,Shandong,2.22405145560388
2024/1/15,Shandong,6.389778655064957
2024/1/16,Shandong,5.713450281433571
2024/1/17,Shandong,6.94094272871088
2024/1/18,Shandong,3.2723919308859966
2024/1/19,Shandong,6.276514713393594
2024/1/20,Shandong,2.734568917417252
2024/1/21,Shandong,3.4822754712953063
2024/1/22,Shandong,8.607608877695139
2024/1/23,Shandong,6.102497640967369
2024/1/24,Shandong,4.835299857406435
2024/1/25,Shandong,8.544709828561139
2024/1/26,Shandong,3.9383946382105126
2024/1/27,Shandong,8.245737819973712
2024/1/28,Shandong,2.1997170609906425
2024/1/29,Shandong,2.105453999739905
2024/1/30,Shandong,7.780466899058672
2024/1/31,Shandong,9.600261382236159
2024/2/1,Shandong,7.188991408387352
2024/2/2,Shandong,2.161105487559408
2024/2/3,Shandong,7.172066712902569
2024/2/4,Shandong,8.816556577
2024/2/5,Shandong,7.117401430725044
2024/2/6,Shandong,7.963361931873681
2024/2/7,Shandong,2.0486565175517404
2024/2/8,Shandong,5.651163118664947
2024/2/9,Shandong,8.669884939900363
2024/2/10,Shandong,9.616449755490594
2024/2/11,Shandong,2.409781742148942
2024/2/12,Shandong,4.87470122064388
2024/2/13,Shandong,5.198927157794969
2024/2/14,Shandong,9.696678162882037
2024/2/15,Shandong,4.9583167958462715
2024/2/16,Shandong,6.4336205392586985
2024/2/17,Shandong,7.33546624516414
2024/2/18,Shandong,9.566543427713494
2024/2/19,Shandong,7.960534049975359
2024/2/20,Shandong,9.310852541909624
2024/2/21,Shandong,4.473640490900408
2024/2/22,Shandong,3.214610044918329
2024/2/23,Shandong,7.107397296716512
2024/2/24,Shandong,4.746458602437764
2024/2/25,Shandong,6.6368678067857365
2024/2/26,Shandong,6.33506877297197
2024/2/27,Shandong,2.414775452112022
2024/2/28,Shandong,6.819335188225604
2024/3/1,Shandong,7.707318703681054
2024/3/2,Shandong,2.8044107652205437
2024/3/3,Shandong,6.146254374038841
2024/3/4,Shandong,4.892832912600958
2024/3/5,Shandong,7.54108622352009
2024/3/6,Shandong,2.9636718018501327
2024/3/7,Shandong,8.29372365973203
2024/3/8,Shandong,2.0217672706893053
2024/3/9,Shandong,6.255309297909834
2024/3/10,Shandong,5.32918014907486
2024/3/11,Shandong,2.079589986881646
2024/3/12,Shandong,2.350319211748122
2024/3/13,Shandong,2.3975386782851844
2024/3/14,Shandong,5.645399960275053
2024/3/15,Shandong,3.1361315390458016
2024/3/16,Shandong,7.506006451200165
2024/3/17,Shandong,7.511402399884747
2024/3/18,Shandong,7.922646961606424
2024/3/19,Shandong,8.773446321500014
2024/3/20,Shandong,8.888777322666321
2024/3/21,Shandong,5.6003990927140626
2024/3/22,Shandong,7.959316436636253
2024/3/23,Shandong,6.672089140790324
2024/3/24,Shandong,8.975143894884608
2024/3/25,Shandong,9.194652807126367
2024/3/26,Shandong,5.436531735032239
2024/3/27,Shandong,3.283412732473261
2024/3/28,Shandong,3.2945266797156725
2024/3/29,Shandong,9.94774176728284
2024/3/30,Shandong,9.430204081444831
2024/3/31,Shandong,9.695908017018493
2024/4/1,Shandong,3.36587241158583
2024/4/2,Shandong,9.725616678432266
2024/4/3,Shandong,5.72556956089711
2024/4/4,Shandong,5.832857726578469
2024/4/5,Shandong,7.529627726091868
2024/4/6,Shandong,4.449735427952505
2024/4/7,Shandong,8.703877787331862
2024/4/8,Shandong,7.61241537775973
2024/4/9,Shandong,6.619222302792455
2024/4/10,Shandong,6.957386806080355
2024/4/11,Shandong,4.321388728748608
2024/4/12,Shandong,7.104433745806737
2024/4/13,Shandong,9.382890246185525
2024/4/14,Shandong,2.0532654952878344
2024/4/15,Shandong,9.011989038557907
2024/4/16,Shandong,3.6693227033549585
2024/4/17,Shandong,8.978429180801655
2024/4/18,Shandong,8.732514605849392
2024/4/19,Shandong,7.224545597787778
2024/4/20,Shandong,9.946383138566038
2024/4/21,Shandong,8.578879130812874
2024/4/22,Shandong,2.0208772032115627
2024/4/23,Shandong,5.11281301587331
2024/4/24,Shandong,5.762928548721845
2024/4/25,Shandong,9.431029216312343
2024/4/26,Shandong,8.026026091739645
2024/4/27,Shandong,5.804245283742119
2024/4/28,Shandong,8.564399827714091
2024/4/29,Shandong,7.3094335943317414
2024/4/30,Shandong,2.691740586433661
2024/5/1,Shandong,2.790020502143504
2024/5/2,Shandong,2.722598694723761
2024/5/3,Shandong,9.343644593660464
2024/5/4,Shandong,2.1777321906231437
2024/5/5,Shandong,3.6964005762515715
2024/5/6,Shandong,6.041611907963466
2024/5/7,Shandong,3.551842162776876
2024/5/8,Shandong,7.427243665734327
2024/5/9,Shandong,6.537195152955788
2024/5/10,Shandong,2.2410907218224443
2024/5/11,Shandong,5.157604076180408
2024/5/12,Shandong,3.155478734414025
2024/5/13,Shandong,7.215990424224519
2024/5/14,Shandong,5.541043069185754
2024/5/15,Shandong,6.1661308369271115
2024/5/16,Shandong,4.276376150587865
2024/5/17,Shandong,5.249169168085705
2024/5/18,Shandong,3.6023033741047525
2024/5/19,Shandong,5.124064801852006
2024/5/20,Shandong,5.1703665480477605
2024/5/21,Shandong,4.889864813275025
2024/5/22,Shandong,2.608177747345205
2024/5/23,Shandong,8.8976712747834
2024/5/24,Shandong,9.09325922133687
2024/5/25,Shandong,5.417602998968359
2024/5/26,Shandong,4.657119482819727
2024/5/27,Shandong,6.496851679640113
2024/5/28,Shandong,5.06990261267076
2024/5/29,Shandong,3.7515089633633023
2024/5/30,Shandong,4.588454141897598
2024/5/31,Shandong,3.8523071547419647
2024/6/1,Shandong,7.162797136168792
2024/6/2,Shandong,4.998986852216382
2024/6/3,Shandong,4.394300741436294
2024/6/4,Shandong,9.577714303742631
2024/6/5,Shandong,4.7448616437244375
2024/6/6,Shandong,3.0586084405278626
2024/6/7,Shandong,9.509913265942433
2024/6/8,Shandong,8.162672789687225
2024/6/9,Shandong,4.550647467037399
2024/6/10,Shandong,9.980920232448877
2024/6/11,Shandong,3.1408920914493157
2024/6/12,Shandong,4.8230935418305965
2024/6/13,Shandong,6.53053225258041
2024/6/14,Shandong,5.624664911639407
2024/6/15,Shandong,9.603103652051963
2024/6/16,Shandong,8.43188347292648
2024/6/17,Shandong,2.1298422403229536
2024/6/18,Shandong,6.158272976903227
2024/6/19,Shandong,9.555178885848655
2024/6/20,Shandong,5.214868489256441
2024/6/21,Shandong,5.088556341688362
2024/6/22,Shandong,7.155484557320337
2024/6/23,Shandong,7.2282088041047885
2024/6/24,Shandong,3.7176980330473963
2024/6/25,Shandong,3.0764218839175266
2024/6/26,Shandong,2.5762110484299816
2024/6/27,Shandong,6.225896069289777
2024/6/28,Shandong,5.885221339132351
2024/6/29,Shandong,3.4892115304674816
2024/1/1,Henan,8.713675817158684
2024/1/2,Henan,3.736859570833582
2024/1/3,Henan,6.518964005867827
2024/1/4,Henan,8.37124390968571
2024/1/5,Henan,8.736186312998221
2024/1/6,Henan,8.824612759274508
2024/1/7,Henan,6.379582460194568
2024/1/8,Henan,4.065950718031223
2024/1/9,Henan,5.627239710034803
2024/1/10,Henan,3.0978856888045945
2024/1/11,Henan,6.711794908954237
2024/1/12,Henan,4.649486318670174
2024/1/13,Henan,7.173979122984252
2024/1/14,Henan,3.729376811753016
2024/1/15,Henan,6.588953040399563
2024/1/16,Henan,5.577740707362512
2024/1/17,Henan,6.638707631073569
2024/1/18,Henan,7.026238490274801
2024/1/19,Henan,4.470084008881888
2024/1/20,Henan,6.62829629345464
2024/1/21,Henan,8.666647984614468
2024/1/22,Henan,9.819986938101275
2024/1/23,Henan,3.0274565879127495
2024/1/24,Henan,5.483412744244663
2024/1/25,Henan,2.6452275904112197
2024/1/26,Henan,3.381840339579675
2024/1/27,Henan,9.441434267338664
2024/1/28,Henan,9.879759951554874
2024/1/29,Henan,5.051409351724467
2024/1/30,Henan,5.850895411054003
2024/1/31,Henan,4.823237616893698
2024/2/1,Henan,8.322977573045073
2024/2/2,Henan,5.9549470019308535
2024/2/3,Henan,9.341036240776614
2024/2/4,Henan,4.303584658894162
2024/2/5,Henan,5.226990088715952
2024/2/6,Henan,3.7402588987185412
2024/2/7,Henan,4.269562273447557
2024/2/8,Henan,7.209003930583411
2024/2/9,Henan,4.49801034713727
2024/2/10,Henan,6.2319518911128995
2024/2/11,Henan,5.9066579392107394
2024/2/12,Henan,3.2098540927791284
2024/2/13,Henan,9.732767474182127
2024/2/14,Henan,2.124354657886049
2024/2/15,Henan,2.9577853446235096
2024/2/16,Henan,6.971240644983895
2024/2/17,Henan,4.116795599719167
2024/2/18,Henan,2.5045476671343874
2024/2/19,Henan,6.470030929631156
2024/2/20,Henan,3.8614215975800574
2024/2/21,Henan,6.820575343933061
2024/2/22,Henan,4.640762378423253
2024/2/23,Henan,9.880829799580118
2024/2/24,Henan,9.195625730461057
2024/2/25,Henan,6.562105489119565
2024/2/26,Henan,8.048893194979497
2024/2/27,Henan,2.83268641581308
2024/2/28,Henan,3.0741466561905133
2024/3/1,Henan,7.578585850766948
2024/3/2,Henan,9.89971496916117
2024/3/3,Henan,8.222062241232724
2024/3/4,Henan,6.424521888152843
2024/3/5,Henan,4.346069912582082
2024/3/6,Henan,4.424245781726004
2024/3/7,Henan,2.355546237511944
2024/3/8,Henan,5.020385072901516
2024/3/9,Henan,9.329950514090491
2024/3/10,Henan,3.03469508890156
2024/3/11,Henan,4.4020980659577935
2024/3/12,Henan,3.4517346194558742
2024/3/13,Henan,6.735019284226419
2024/3/14,Henan,3.688990861894725
2024/3/15,Henan,9.017085646390555
2024/3/16,Henan,8.81839559909692
2024/3/17,Henan,7.718479301621614
2024/3/18,Henan,2.473155696925285
2024/3/19,Henan,3.02696606954649
2024/3/20,Henan,9.621506645533733
2024/3/21,Henan,7.183573023097094
2024/3/22,Henan,7.471519291842844
2024/3/23,Henan,8.334230199857615
2024/3/24,Henan,4.368192876439213
2024/3/25,Henan,4.213943210896626
2024/3/26,Henan,7.083389018007598
2024/3/27,Henan,4.708141515798169
2024/3/28,Henan,7.423209768002951
2024/3/29,Henan,6.499769713149148
2024/3/30,Henan,2.515345286720204
2024/3/31,Henan,6.365821443345355
2024/4/1,Henan,6.0165479158739155
2024/4/2,Henan,4.2841884701565505
2024/4/3,Henan,7.52678640073097
2024/4/4,Henan,6.075492338579898
2024/4/5,Henan,2.377832000329815
2024/4/6,Henan,2.9113572343393335
2024/4/7,Henan,6.506120731900898
2024/4/8,Henan,7.664909069391363
2024/4/9,Henan,7.784180881327308
2024/4/10,Henan,3.622880465422872
2024/4/11,Henan,4.219572174000231
2024/4/12,Henan,5.636881492044435
2024/4/13,Henan,4.909727088745046
2024/4/14,Henan,6.653330572591971
2024/4/15,Henan,6.1434420092020545
2024/4/16,Henan,4.386961015336217
2024/4/17,Henan,3.0619460703245363
2024/4/18,Henan,7.62617537071074
2024/4/19,Henan,8.1457290720188
2024/4/20,Henan,6.077996452522988
2024/4/21,Henan,2.877826760965906
2024/4/22,Henan,6.521917560782247
2024/4/23,Henan,7.3620947042506835
2024/4/24,Henan,3.5952364883021204
2024/4/25,Henan,5.8681602563584985
2024/4/26,Henan,9.339300318116617
2024/4/27,Henan,3.8620762293225486
2024/4/28,Henan,2.9570361798291227
2024/4/29,Henan,4.508331122387703
2024/4/30,Henan,8.690562887772652
2024/5/1,Henan,9.408383833097215
2024/5/2,Henan,6.331354654468361
2024/5/3,Henan,3.4813415922058875
2024/5/4,Henan,5.772923065102127
2024/5/5,Henan,2.175664999864366
2024/5/6,Henan,9.371297967186045
2024/5/7,Henan,2.3740937488752927
2024/5/8,Henan,3.7981608343668896
2024/5/9,Henan,8.953414889837456
2024/5/10,Henan,7.201579171402577
2024/5/11,Henan,7.99798454576072
2024/5/12,Henan,5.948805920644852
2024/5/13,Henan,8.8515858536558
2024/5/14,Henan,4.698994624106836
2024/5/15,Henan,9.833463588201969
2024/5/16,Henan,9.41770428944175
2024/5/17,Henan,8.562558353549418
2024/5/18,Henan,3.5992538913528325
2024/5/19,Henan,7.611456649707986
2024/5/20,Henan,7.354944080526392
2024/5/21,Henan,3.2023554574083786
2024/5/22,Henan,3.5100650513756415
2024/5/23,Henan,5.710466063655415
2024/5/24,Henan,3.0264822779191682
2024/5/25,Henan,7.779804650929226
2024/5/26,Henan,4.025603001967048
2024/5/27,Henan,8.679345382707895
2024/5/28,Henan,2.1641124613216176
2024/5/29,Henan,5.63605160901219
2024/5/30,Henan,2.3625319487227543
2024/5/31,Henan,3.3328259089082817
2024/6/1,Henan,3.03804804865569
2024/6/2,Henan,8.801177015719665
2024/6/3,Henan,7.669022684115076
2024/6/4,Henan,8.260271322779559
2024/6/5,Henan,5.665204203694541
2024/6/6,Henan,2.5594237412605043
2024/6/7,Henan,6.489147943271026
2024/6/8,Henan,9.542060724606197
2024/6/9,Henan,5.160505254272854
2024/6/10,Henan,4.441416862657833
2024/6/11,Henan,3.6565026922894486
2024/6/12,Henan,7.994691901098769
2024/6/13,Henan,8.31267956448058
2024/6/14,Henan,3.5884090860374727
2024/6/15,Henan,9.994503779664328
2024/6/16,Henan,2.382717554515634
2024/6/17,Henan,3.841599377315128
2024/6/18,Henan,5.648921647114806
2024/6/19,Henan,4.238306900517053
2024/6/20,Henan,7.270712934095169
2024/6/21,Henan,9.409913005522567
2024/6/22,Henan,4.005501548235954
2024/6/23,Henan,9.863085317186242
2024/6/24,Henan,3.2000567533948434
2024/6/25,Henan,8.12094478776589
2024/6/26,Henan,4.097903077345773
2024/6/27,Henan,4.387325984989777
2024/6/28,Henan,5.709240885424214
2024/6/29,Henan,6.678269447811346
2024/1/1,Hunan,7.11453729859799
2024/1/2,Hunan,6.7636071812684335
2024/1/3,Hunan,6.248207043782031
2024/1/4,Hunan,8.036534017267051
2024/1/5,Hunan,3.6178929592109785
2024/1/6,Hunan,5.881172137898181
2024/1/7,Hunan,2.0121841845892465
2024/1/8,Hunan,4.513142979111969
2024/1/9,Hunan,6.553176134645741
2024/1/10,Hunan,7.6081103719168475
2024/1/11,Hunan,9.88078066895256
2024/1/12,Hunan,6.038102623453804
2024/1/13,Hunan,2.973533390842012
2024/1/14,Hunan,7.093350683131609
2024/1/15,Hunan,7.119295077221444
